digest,txId,sender,recipient,timestamp,gasPrice,accountNonce,value,commitTime,Broadcast,Monoxide_d1,Monoxide_d2,LBF_d1,LBF_d2,Proposed_d1,Proposed_d2
51758b0cd2f6262075a99732bce4c9d370b4962e7d7e53b0dd15599fc54cc687,3553,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114278,11.0,11,7.499804e+16,1627488180422,8,8,9,1,2,0,0
ae1589bc3ddd877217cc7dc57c3337aae3adfb3fa7766a1b522b077d2fa71fce,3554,0x7584acd899b9956e0575b6b60a1d125b443d07d0,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114278,11.0,11,1.02178724e+18,1627488180426,8,0,8,1,9,1,15
21a0584e44775215b04ae3910439d5689ad302e3820f3281fdd9bcb39fb75c5d,3555,0xf8b483dba2c3b7176a3da549ad41a48bb3121069,0x04719524a3f646f9cf42a0480013944813c1c31b,1627488114278,11.0,11,1.24865526e+18,1627488180431,8,9,11,6,6,6,13
07aed31717abea4323d63e2e844cae92fc507089e526b4e750720d5af5fb03fd,3560,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114278,11.0,11,1.261344e+16,1627488180437,8,9,14,2,2,0,0
242f543974168a6a78a2ea0b2208a65d79362fd564d4b563a3d9d24cbc4cae20,3562,0x233b4fc39b20bb5ecf29882d7f068544bcc5eb78,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114278,11.0,11,4.95605305e+18,1627488180441,8,8,8,1,6,13,15
64ced3696ddb0d92d4eed4742f580b7fc0675c4da32deec75b0b19d0b48a8b33,3563,0x9a6eb0bbbe50281644d7a7839147f59819506ac0,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114278,11.0,11,6.16279467e+18,1627488180446,8,0,8,1,6,13,15
6114a131b09cba25cfaff08446055938b4e8dedeb36720f7faf57f117ab7552d,3565,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114278,11.0,11,1.687258e+16,1627488180450,8,9,14,2,2,0,0
5896d43ccdfa8680726a8fccbc080017ee8f0d1df61ac2f4b3aacfebb66b5fbb,3568,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xa0b7866c9678af659f7d2e4fad541ff11f18fd20,1627488114278,11.0,11,9.133268591e+19,1627488180454,8,0,8,1,12,15,15
b01108cf449309198926414af9b8e34da38bf19e822cc61aec81f120b0757537,3571,0x3222ba3f3e79ea0e31467eee7639b57923558ccd,0x5e33810d055f68eba415be93faec212e9a2d6723,1627488114278,11.0,11,1.14e+20,1627488180459,8,3,13,9,9,9,9
e576aea5dc274d8a40115c5a45645e8511c58c1bc46a22a12986a578dd6bb831,3575,0x5e33810d055f68eba415be93faec212e9a2d6723,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114278,11.0,11,1.1399874973e+20,1627488180463,8,3,8,1,9,9,15
4a7f44e0dca73ede852603ef912a41d5d6160da6823da8323747d138644c3d71,3577,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114278,11.0,11,1.711218e+16,1627488180468,8,9,14,2,2,3,3
d69a390a570ee593f935fa9dd1357ab8eacf946f0a3d576071786333abd647c6,3579,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114279,11.0,11,9.88453e+15,1627488180475,8,9,14,2,2,3,3
81ee69149e70545185c2fa88a0179113a8a693fc64de6258f88effe7d444933e,3582,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114279,11.0,11,1.462382e+16,1627488180479,8,9,14,2,2,3,3
74b5372ef532823efabca20f9eb418dfaf99a86e51ca112a161be88453144fc7,3586,0x02aca973fdea473c380f2cfba7760220d2cb38ea,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114279,11.0,11,2.006174417e+19,1627488180483,8,8,10,1,11,7,15
e61800e15058e85d88ca77b46f631dff19bbfbdea50e0f39e6988979dc5ef7c8,3587,0xa70a9a7040d542c632d8e0be7c5513a8a5bbc752,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114279,11.0,11,4.99877785e+18,1627488180488,8,2,8,1,5,3,3
89f2a2b9e5bdac2d05390e27ed410c17c47c2de2b8e1850a46856130ec130365,3588,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114279,11.0,11,1.39773e+16,1627488180492,8,9,14,2,2,3,3
c75dbfabc6ecee36dda14af3f802c4e044e8d00c5b90e8ae610ebc6bc068ff33,3593,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114279,11.0,11,5.441921e+16,1627488180496,8,8,9,1,2,3,3
8365ba214ef61461cdffa3c2f50610b41eda91dac44cb1e400b66b22b9e90f2f,3595,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe5043d4b11536405f430c7e8323094c33bad8d8b,1627488114279,11.0,11,4.8882401e+17,1627488180500,8,8,11,1,10,8,15
db7a33c51e142916559bde1a84ab890a185e75cbecf67a625985990a28d5bf50,3596,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114279,11.0,11,2.510506e+16,1627488180505,8,9,14,2,2,3,3
ecf9b1bba08086864c4ff0df6ae105f737b526cfdcfac41f7d517ff0edbaf1f0,3598,0x77f190fc96c507f40dc13aadc48d2cafcde5358b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114279,11.0,11,2.000549898e+19,1627488180509,8,8,11,1,8,14,15
08deef94c3b0e8b6b9b181221448309def99e3d211fe93bd7a6a0473ba0a1e9d,3599,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114279,11.0,11,9.11749e+15,1627488180513,8,9,14,2,2,3,3
83c18c2da1679b47122315926d380b8339baecdbf89a8f5867e0af3dc82335ff,3604,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114280,11.0,11,2.370777e+16,1627488180518,8,9,14,2,2,3,3
01b439a3c538ad9728972c3893966a87bf12b0f576ea7e45186f5ed5712b6bcf,3607,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114280,11.0,11,1.134351e+16,1627488180522,8,9,14,2,2,3,3
0d3cc04790336e4a49525e425e937c7ed2ac4f162ec138d99d261a309705e4e7,3610,0xe6f63a7e7f8dc774f8e3504c9b0c5458d7e28ed8,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114280,11.0,11,1.002727488e+19,1627488180526,8,8,8,1,8,7,15
ef961ecb1ca3a40ea1084d69d90e3137efda32f352fe5f51a968f395e72a7b75,3611,0x19d1f826fce0c97733e0202efccc4a5608e8eb6d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114280,11.0,11,3.0403032e+18,1627488180530,8,8,13,1,6,13,15
6e734eae2e67a14895baf4c29a46b027ab7535268db28194049a251310c6cf9d,3612,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114280,11.0,11,6.809144e+16,1627488180535,8,8,9,1,2,3,3
c5512e749585a4fe9613d655b6b46691b6f3d5b08f47f81c2f3cd2a6fff19095,3613,0xa70a9a7040d542c632d8e0be7c5513a8a5bbc752,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114280,11.0,11,5.00196761e+18,1627488180539,8,2,8,1,5,3,3
f403c0234942c1823d6c3768f8fdf40edc6a9df7cdf8e0c8c3f27245b2336267,3615,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114280,11.0,11,2.48833e+16,1627488180543,8,9,14,2,2,3,3
d7cc4d0d2c46c59c698beb5909d24c265b8ab80a2d4ff530253788a3d97df7b6,3623,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,0xd1129a20d1cd1978d6640b65d964113c7d54b604,1627488114281,11.0,11,8.474568225e+19,1627488180547,8,1,4,2,3,6,6
909c9df17bb9db1f398ab43a57fe4038d7815a842edd50b93d37d1aec086f1e2,3625,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114281,11.0,11,1.178978e+16,1627488180552,8,9,14,2,2,3,3
e79b8ff963e66c68e90ac3a30c9e9fa05d4bfcce2ece3dae0798306e0bee48f1,3632,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114281,11.0,11,1.863961e+16,1627488180556,8,9,14,2,2,3,3
310d546a171abd2f2d8b573dea7b8c5f9afbf9fbfbd4341155ba75107fc4ff2b,3638,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114281,11.0,11,5.404932e+16,1627488180560,8,8,9,1,2,3,3
094ec24ff6ebca29f9c94599c2023f8bcaf8f283d663f41b0b136b7d5040ad51,3639,0x5a2a9919abca348cefb86bca1f68c127018ae672,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114281,11.0,11,4.9873664e+17,1627488180565,8,2,8,1,10,8,15
7b104dbd70e5f163506833bfba4a9f11673f31c57b470c3680bd5e98bf02a68e,3640,0xd1129a20d1cd1978d6640b65d964113c7d54b604,0x9b0a028eafdecde3afc0fd00b7937098388b7c8a,1627488114281,11.0,11,8.47448455163314e+19,1627488180569,8,4,10,3,3,6,6
98bf1c00c28a69c2bbe6e7573cf60cb81dce2f7bf7e7f32ac4c7491faa9e1b87,3641,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114281,11.0,11,1.277634e+16,1627488180573,8,9,14,2,2,3,3
86de2dda9d215ec414b0eed84f139bd71ff063d8674504a25faf4d5addffba4c,3649,0x5a2a9919abca348cefb86bca1f68c127018ae672,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114282,11.0,11,4.9881968e+17,1627488180577,8,2,8,1,10,8,15
abb1bf7a54706716d909c7cfa464eb5a3a690c6fa1a69d8895262110b2b90655,3651,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114282,11.0,11,2.029341e+16,1627488180581,8,9,14,2,2,3,3
8bb11061e7e39e94804b877ba1cb7e6bc25eaed030a2416e240ed91f3026dd8e,3655,0x32be343b94f860124dc4fee278fdcbd38c102d88,0x15de68788d01b2504df8621cb4721c54ed543305,1627488114282,11.0,11,2.5e+19,1627488180585,8,5,8,1,5,2,15
06f3b8721a32a0df7be702f122291ff3fd1095e760f4e1cbeb0de19ab712bbdc,3656,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x5f47ce7d9e58d9acd9b684c5a6cbcfa0ac12478b,1627488114282,11.0,11,1.16163803e+18,1627488180590,8,11,14,2,10,6,7
e2596b388d0b197f64a75c474d19444721c79916b4ec9190fd073db00099f443,3658,0x32be343b94f860124dc4fee278fdcbd38c102d88,0x6bb048244ac4f934163a15b7a472ce7b48fc9f32,1627488114282,11.0,11,3.3e+19,1627488180594,8,2,8,1,6,2,15
349ad228f846c575a854fc1e7622ab36593af5d43066005792654c033985e96a,3659,0x32be343b94f860124dc4fee278fdcbd38c102d88,0x2a3a69c490dd4c3b15959d4df6531d37e4f3e0d6,1627488114282,11.0,11,3.3e+19,1627488180599,8,6,8,1,3,11,15
4e89cb9f8de09ec598a29aa571d373e1a1d3efb784c137ba620b4910e8d16134,3660,0xf4a26f1d5cc30262a2178cff5611ceb3251ba0f7,0xa80012e923cb0cc74f16822479491152ae17bb6c,1627488114282,11.0,11,1.0e+16,1627488180603,8,7,12,7,12,7,12
d324258100b23b2ab93cf7a0abda4065540666490c31d067971dedd9baa4d559,3662,0x32be343b94f860124dc4fee278fdcbd38c102d88,0x037dd056e7fdbd641db5b6bea2a8780a83fae180,1627488114282,11.0,11,3.3e+19,1627488180608,8,0,8,1,6,2,15
b8b386ae0f31aadd54fab5069d8bab1627fd6bfe4a8d74d0816a0bd98599ca55,3667,0xb8796061fcccc0c40bd2060d95d6cff928bd1c1b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114282,11.0,11,5.0488041e+18,1627488180613,8,8,11,1,5,2,15
2f93ec9c288fa7d966f9fca6523b17941576816148b2ef19f9ec68107ce8e96d,3668,0xcd424c53f5dc7d22cdff536309c24ad87a97e6af,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114282,11.0,11,5.00585069e+18,1627488180617,8,8,15,1,8,7,15
2ef84f8bc015959ac7201f91009d2b78423fa5089457ac91dfc94e61665a9816,5000,0xaa656e51565979f6893797a72fcd06716a15eab8,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114349,11.0,11,1.00227487e+18,1627488180621,11,8,8,1,2,7,15
ba4bdeb49eec23d883162876a5c5100ede2a8ac891b622ecd5a4395d5527b116,5003,0xc9e7f2ebabdf92695e7adcda4b3df6081d167099,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114349,11.0,11,9.9873991e+17,1627488180625,11,8,9,1,9,4,15
616c4c18441abdda56e5adf1ac3d60b82183d197462ec632c6aac0ba428796ba,5004,0xb3b47394d7587701d329381b9a53d9cbad4ba750,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114349,11.0,11,1.999890238e+19,1627488180629,11,0,8,1,10,5,15
883e8d858a98b5c6f260d2a3ac11f45aa3cddba2e971f136cdee189314274b07,5005,0x278020eafcda4e4e954c11ebd25a97af1d24cf19,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114349,11.0,11,1.00357326e+18,1627488180633,11,1,9,2,9,6,6
113846df2bcb18aa321df325e42726d9645f4f11c98e86d38349197e523e12fe,5008,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114349,11.0,11,1.702807e+16,1627488180638,11,9,14,2,2,0,0
ee979c959b77f757623fbb3c409c2be49dea0bd8e09562041469d14874c09209,5010,0x790b8a3ce86e707ed0ed32bf89b3269692a23cc1,0x4d67f4f0db45b3b5a3424b39ed8d972f710381d5,1627488114349,11.0,11,4.99e+19,1627488180642,11,1,5,5,5,9,9
a28a1ee557c09f75c2656b65c84f2e524420dd0a42780471afbfbfe3c91255c9,5012,0x92857a8bc0a6f66180324f49541c695a3a0ff944,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114349,11.0,11,1.399874057e+19,1627488180646,11,4,8,1,6,14,15
805d5573089c6c59698c7d0d0c6d17a25b29a720bebba8b3e787da2607e7a53e,5013,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114349,11.0,11,6.335768e+16,1627488180650,11,8,9,1,2,0,0
1880013d3dafa3121c3d39eefb54fd318a890d81b64d2c4d712bda33e48e6332,5014,0x4d67f4f0db45b3b5a3424b39ed8d972f710381d5,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114349,11.0,11,4.989874057e+19,1627488180655,11,5,8,1,5,0,0
aba8fa0ad70cfc3e40941bb9792a440b763e737157e77b71ccd25bf48ee0b41f,5015,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114349,11.0,11,1.864878e+16,1627488180659,11,9,14,2,2,0,0
f7687c5c265239a375c9b615653df9982d8ddec61e3f52b9849b42ef2da42651,5017,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114349,11.0,11,2.97103e+16,1627488180663,11,9,14,2,2,0,0
4565eaa526a130eaf5a1563ac68a10bde645b66375ed55623c1ef0738b0421c9,5021,0xf2c14add753869d4eedfefdcdfba341abfa1d702,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114349,11.0,11,1.100257917e+19,1627488180667,11,2,8,1,6,13,15
a416d30967341fef77d2b42b65942924292816395ea443c7ddf7f73585b21d02,5022,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114349,11.0,11,1.814205e+16,1627488180672,11,9,14,2,2,0,0
04703234ccfc44f3534bc19e7eef83d43b6bfb6d87c6e7cf17a435cd5d5f29df,5028,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114350,11.0,11,1.426516e+16,1627488180676,11,9,14,2,2,0,0
b6f64e92986e36e5ccbd0a384df2eedb042975190adeb2cd457777e72e3d3aeb,5037,0xc9e7f2ebabdf92695e7adcda4b3df6081d167099,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114350,11.0,11,2.9999883722e+20,1627488180680,11,8,9,1,9,4,15
aad192cca562828a694db7d66c121d415cfaf5cd0c0be170f60d8754d1cfbdbd,5039,0xf9d9b5e431d7b6f9b2b4eac2af4ac96f5ec1b84c,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114350,11.0,11,1.00858946e+18,1627488180685,11,8,12,1,12,7,15
cce986b203bc69872e081c2f63106d59f23e2df8da0ac643b07273ab34a2ffbf,5040,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114350,11.0,11,7.959136e+16,1627488180689,11,8,9,1,2,0,0
bd4c87ecd255c675e4c164be50e8745a4de40c0a56ddaeb988443ee06520150e,5041,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xa74db39051f9779bc986cc5ce5306a9e9f7a2413,1627488114350,11.0,11,8.0e+18,1627488180693,11,3,8,1,3,3,15
3a280ccfffb1d5fa048024cac885e6677cab5bae444625dbcb1d7386470e374f,5042,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114350,11.0,11,1.262013e+16,1627488180697,11,9,14,2,2,0,0
81fec900b2f3daffe5962907cda8531287852a0a0e4bd75f08051d58c6ecb015,5045,0xcfb25e1c84d11e3411fdfa23848fe94c5a08b95e,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114350,11.0,11,2.99894999999999e+18,1627488180702,11,1,14,2,14,6,14
a39fdf0ddbf8f7994be17e8ea32e135573b95b76b81893425c4156f292dda5b0,5048,0x4e83bb907115b265b53b1184f9acf0de4f5e4d2b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114351,11.0,11,9.9838245e+17,1627488180707,11,8,11,1,7,7,15
6f6baf6c1fe9a44884b6cd8c62626e954dcb29715076a8f6e30ca2eb93234fb5,5049,0xb35bdb2dfb258e956f620d5d78b8dda64634e25d,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114351,11.0,11,1.7657357e+17,1627488180711,11,1,13,2,13,6,13
441b2e72d18d7f29e7b1974bb54262a8394caf50faf81319c90226da9d3fc41f,5050,0x126616e4216387fdcb86b3bf66c691ae9b077e9a,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114351,11.0,11,1.094659402e+19,1627488180715,11,1,10,2,6,6,6
8a4a6487cf3ee248935995aaad4abf626067ed78b1ccca7ad2abb9b9a816d896,5051,0xea5069f1a29e93e4e657f710aeb6f7b5cf455593,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114351,11.0,11,1.25572696999999e+18,1627488180719,11,1,3,2,3,3,6
dc37a5ac8170d2c973a7fb3f805b6a46af564b41df8a16ec65e9ca50d5599978,5052,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114351,11.0,11,1.061122e+16,1627488180723,11,9,14,2,2,0,0
8d9485cdb8e6563b21caab0b28053e44fcde1deb840ff3684488e07984b8e583,5056,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114351,11.0,11,1.285264e+16,1627488180727,11,9,14,2,2,0,0
488fc1402360dcbc3df6fe9b0c583346dff13b5228882de8d68c3ef89730c75a,5058,0x8f79f76381aad7b98c19af55ee75fdfeeb012211,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114351,11.0,11,9.799875689e+19,1627488180732,11,1,8,1,6,0,0
5a714bd58c1121560bcd953916aad275704f55bb239809c9685124908a9d8dbc,5061,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114351,11.0,11,1.57468e+16,1627488180736,11,9,14,2,2,0,0
cf7369f01ea818e9a46eecf069286fa2c436bcfee332d2a9e1aeb34084118c16,5066,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114351,11.0,11,5.061009e+16,1627488180740,11,8,9,1,2,0,0
95fed2c830394ae5eadcf472721fcf59c9b6327c924eadf0c85a13f1089b1449,5067,0x60864236930d04d8402b5dcbeb807f3caf611ea2,0xea586b6a710960d72830a2e1d38f1d25bb0dba20,1627488114351,11.0,11,1.001e+21,1627488180744,11,0,2,12,12,15,15
9f97a6f1f01a578f3f64e12fb3933df3102afc71ab2ccb7f7e137f21cdca8e76,5069,0xc9f1625e65cda7a2ae5ea1edf0107872a1baac99,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114351,11.0,11,6.92724991379999e+18,1627488180748,11,1,9,2,8,6,6
bac68115d389f719c734ea2d9a97b09e3ac08e8d7286c9aa6e9d2b79483e6743,5070,0xda3b325d0b54f3261f37a9545b3d0c131648e8a5,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114351,11.0,11,7.15372174694e+17,1627488180753,11,1,5,2,12,6,6
05faa2788d37a0d21e47671c7748c78fdeb68ee06aa9136352194a4ed4ff051f,5071,0x108bab114ff6b8aa54a59df627544a57412ba320,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114351,11.0,11,1.10335467410999e+18,1627488180757,11,0,1,2,11,6,6
145573832f45bb7dfcddc6679f3d400b87cf6da8573f60f8a7123107fb97ab34,5072,0xc8fc52a7f1528eb33ce1ef3e3b46a5b775560f7b,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114351,11.0,11,7.36284848382e+17,1627488180764,11,1,11,2,9,6,6
95b543553253a432a855efee3f95f2f5cfce473ebf082e21bc06748eb4148623,5073,0x3880b38298c1ffdb5a5636c332af945e635574bc,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114351,11.0,11,1.50718885321e+17,1627488180769,11,1,12,2,9,6,6
3a29a7553afdd1c4292e65bf9e1a0c11351c24babf4708055075281d0c774e24,5074,0xd8394a7161ee0d60c6e5498ea593ae330f58a9cc,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114351,11.0,11,1.16507530996e+19,1627488180773,11,1,12,2,12,6,12
aa61970f58105f1a13d2ef85309d03e0706295e1db79cb88d6abbfa84df1fb0b,5075,0x37e841463f87a3f3f083e96f03cec4ddef058925,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114352,11.0,11,2.9315334758299e+17,1627488180778,11,1,5,2,10,6,6
c8811b83cbe60c173f25064341044ab6385e879185808a7efc4ff06d8fac746e,5076,0x5e1e5c470dfbe20120224c1358bb193e5837c840,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114352,11.0,11,7.79016478147e+17,1627488180782,11,0,1,2,6,6,6
b0b918ccdb22075eca7ee41eb74b10ab69c9f8fd4691a55d9a880768c4def652,5077,0x8da49a9554b48f282215711581d6500b3045020f,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114352,11.0,11,3.06404361798e+17,1627488180786,11,1,15,2,9,6,6
3d5c940005f34d810722728c29a2a686e7852a828b2f527c8ee17e218601e575,5078,0x97d4347995ed7924894913966beaf105d94175db,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114352,11.0,11,5.01947754702e+18,1627488180791,11,1,11,2,10,6,6
e5eba13eccf50e5478cf1ec9b29ddded86e30cc16d8626e4b98002071714beac,5079,0x1ddec429889e2f13c8cc78444a952efebc383b65,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114352,11.0,11,1.69885465100999e+18,1627488180795,11,1,5,2,9,6,6
f5314346eed50323c9303917e3f8f9232a91532cf53864a0e84b39baff8906d8,5080,0xa61b3676b5bdf9287932eed21fd49fde93ea27ba,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114352,11.0,11,3.28931530244e+17,1627488180799,11,1,10,2,10,6,10
f79a8ae2268aab0aee8ee6eeeb9a25412fabd500826847774325075326fc4f50,5081,0x27734874855e1bfc373c841795f2b5b96620f573,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114352,11.0,11,3.99080281645e+18,1627488180803,11,1,3,2,11,6,6
c42d837d9915227254e1d53fba5639d6632ac34a892d7c35551673bc6cae90aa,5082,0x19d1f826fce0c97733e0202efccc4a5608e8eb6d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114352,11.0,11,3.05056804e+18,1627488180808,11,8,13,1,6,13,15
460e431daf6f49f921783a1593bfac0eeb05d37e795e072e316398715753a80e,5083,0xea586b6a710960d72830a2e1d38f1d25bb0dba20,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114352,11.0,11,1.00099880163e+21,1627488180812,11,0,8,1,12,15,15
14c0326302928a82bcae0999c26bf8a7e1128fec04f0edcb53437f5ad93dd0ba,5084,0x788c057e3e19e0b7d2f8a115de6365e6f6844b11,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114352,11.0,11,4.75543078996e+19,1627488180817,11,1,1,2,9,6,6
20c9353f06ee009b0058a02ce71f7b2f3171cf20a4b04697b50d9ac94ff0b62e,5090,0x178b9982503ae0b397609cb27b45dfc96c932e9c,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114352,11.0,11,1.991093204e+19,1627488180821,11,8,12,1,11,7,15
d577f1fa4fe98c4a01adfb5d7f39fe06f6ea0df725f5723d56a33fdf2a473fac,5095,0x9990f7e058ed31e6af66396499b989cae124cc23,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114353,11.0,11,5.00051014e+18,1627488180825,11,3,8,1,9,7,15
a7b928a0ef2aea59e6a5f12f54d158e4019f1661ed10b92a38c3864e75ba8c4b,5097,0x32be343b94f860124dc4fee278fdcbd38c102d88,0x0c66ad817fcbfd565513051e51edf2519a8d2abd,1627488114353,11.0,11,2.277e+21,1627488180829,11,8,13,1,6,8,15
efb350241baf58f987e024786dcf31e6247b41362ded6248903fdb271612fc15,5098,0xe4df6d5e0e2086bf9c8c293de5eef4b913566399,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114353,11.0,11,7.90407863105999e+18,1627488180833,11,1,9,2,10,6,6
66400b8d122f941d5607b93f93cc654db8ce7d180868781578bfeed97d9f9892,5099,0x07ccb8e7bc2978ec58e7a633c6894f460883a510,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114353,11.0,11,1.55840298569e+19,1627488180838,11,0,1,2,9,6,6
